5858,19/01/2023,C,ITXB4,244,85.49,4580
5859,19/01/2023,V,REXT3,2602,54.46,4610
5860,15/01/2023,C,VAXE3,2746,32.27,4571
5861,12/01/2023,C,BBXS3,1539,54.92,4696
5862,12/01/2023,V,ITXB4,3721,77.79,4622
5863,23/01/2023,V,PEXR3,3753,41.69,4684
5864,18/01/2023,V,BBXS3,1099,1.16,4559
5865,16/01/2023,V,MGXU3,1538,70.57,4638
5866,20/01/2023,V,GGXR4,230,12.56,4519
5867,02/01/2023,V,BBXS3,3589,93.15,4603
5868,24/01/2023,C,REXT3,3112,27.08,4524
5869,11/01/2023,V,MGXU3,979,51.79,4551
5870,04/01/2023,V,GGXR4,3022,82.81,4532
5871,12/01/2023,C,REXT3,1547,30.27,4671
5872,10/01/2023,C,ITXB4,2727,54.13,4558
5873,31/01/2023,V,GGXR4,1277,65.7,4661
5874,01/01/2023,V,PEXR3,301,19,4520
5875,23/01/2023,V,GGXR4,3459,99.04,4695
5876,04/01/2023,V,BBXS3,3131,38.7,4691
5877,13/01/2023,C,PEXR3,3847,6.2,4699
5878,13/01/2023,C,VAXE3,1920,10.16,4524
5879,19/01/2023,C,ABXV3,714,97.89,4590
5880,04/01/2023,C,BBXS3,3664,18.69,4570
5881,31/01/2023,C,ITXB4,3385,47.49,4512
5882,03/01/2023,C,VAXE3,2040,17.91,4523
5883,01/01/2023,C,ITXB4,578,39.7,4624
5884,28/01/2023,C,PEXR3,236,41.91,4681
5885,07/01/2023,V,MGXU3,1647,44.91,4660
5886,25/01/2023,V,MGXU3,3847,80.61,4618
5887,28/01/2023,V,MGXU3,1399,32.01,4523
5888,23/01/2023,V,BBXS3,3874,96.92,4518
5889,22/01/2023,C,MGXU3,734,48.73,4683
5890,21/01/2023,C,ITXB4,1393,25.58,4616
5891,13/01/2023,C,GGXR4,3623,58.97,4513
5892,23/01/2023,V,BBXS3,1728,98.29,4689
5893,29/01/2023,V,BBXS3,1287,58.64,4524
5894,31/01/2023,C,REXT3,1767,89.24,4610
5895,12/01/2023,V,PEXR4,710,15.26,4525
5896,24/01/2023,V,VAXE3,1775,51.61,4636
5897,04/01/2023,C,ITXB4,277,83.7,4638
5898,14/01/2023,V,REXT3,3222,58.05,4631
5899,10/01/2023,V,BBXS3,3152,14.06,4624
5900,10/01/2023,C,PEXR4,1731,5.95,4578
5901,02/01/2023,V,PEXR4,591,31.89,4610
5902,10/01/2023,V,VAXE3,702,51.12,4575
5903,26/01/2023,V,ITXB4,3245,17.53,4595
5904,28/01/2023,C,REXT3,404,33.53,4611
5905,02/01/2023,V,BBXC4,712,14.79,4529
5906,16/01/2023,V,BBXS3,2326,96.14,4649
5907,08/01/2023,V,MGXU3,3770,83.34,4535
5908,06/01/2023,V,PEXR3,2341,83.3,4525
5909,07/01/2023,C,PEXR3,3999,92.22,4521
5910,11/01/2023,V,ABXV3,1960,7.21,4681
5911,29/01/2023,V,PEXR3,1058,36.08,4507
5912,13/01/2023,C,REXT3,942,50.1,4558
5913,22/01/2023,C,PEXR4,3173,86.04,4544
5914,08/01/2023,C,MGXU3,2581,34.21,4594
5915,07/01/2023,C,ITXB4,3003,82.21,4613
5916,01/01/2023,V,BBXC4,3142,36.45,4527
5917,02/01/2023,C,ABXV3,2985,36.53,4553
5918,17/01/2023,V,ABXV3,3359,97.22,4557
5919,03/01/2023,V,ITXB4,3095,54.69,4654
5920,14/01/2023,C,ABXV3,1333,87.4,4574
5921,15/01/2023,C,PEXR3,2473,77.99,4551
5922,02/01/2023,C,BBXS3,3358,94.67,4640
5923,25/01/2023,C,ABXV3,2221,76.79,4596
5924,13/01/2023,V,BBXC4,3228,25.65,4689
5925,14/01/2023,V,PEXR3,3042,22.29,4573
5926,13/01/2023,V,MGXU3,3461,29.43,4536
5927,03/01/2023,C,PEXR4,1282,93.93,4589
5928,23/01/2023,V,ITXB4,3153,74.9,4606
5929,12/01/2023,V,MGXU3,3234,3.19,4549
5930,22/01/2023,C,VAXE3,1526,46.87,4613
5931,23/01/2023,V,REXT3,2697,52.44,4607
5932,22/01/2023,V,VAXE3,467,45.6,4622
5933,26/01/2023,V,VAXE3,2411,93.54,4654
5934,02/01/2023,C,MGXU3,2625,89.38,4566
5935,25/01/2023,V,REXT3,2915,84.24,4515
5936,13/01/2023,C,GGXR4,2526,93.81,4692
5937,31/01/2023,V,ITXB4,2438,96.82,4683
5938,28/01/2023,C,REXT3,3817,4.61,4567
5939,18/01/2023,V,BBXC4,3166,25.56,4507
5940,14/01/2023,C,GGXR4,2963,46.22,4565
5941,09/01/2023,C,BBXS3,3719,94.71,4638
5942,14/01/2023,C,BBXC4,2700,47.15,4552
5943,07/01/2023,V,GGXR4,3518,2.14,4551
5944,03/01/2023,V,REXT3,2416,39.97,4556
5945,15/01/2023,V,PEXR3,3978,86.94,4664
5946,23/01/2023,V,PEXR3,2523,6.31,4509
5947,23/01/2023,V,REXT3,2198,10.69,4699
5948,14/01/2023,V,PEXR4,2348,22.87,4684
5949,17/01/2023,C,VAXE3,2406,5.47,4551
5950,03/01/2023,C,GGXR4,1210,76.25,4553
5951,13/01/2023,C,VAXE3,2433,13.52,4638
5952,09/01/2023,V,ITXB4,560,83.92,4635
5953,03/01/2023,V,VAXE3,3769,3.8,4531
5954,19/01/2023,V,BBXS3,1661,25.1,4604
5955,17/01/2023,C,PEXR3,2901,26.4,4582
5956,23/01/2023,V,VAXE3,875,34.66,4525
5957,08/01/2023,V,VAXE3,2123,72.78,4533
5958,05/01/2023,C,MGXU3,3659,90.32,4660
5959,06/01/2023,V,BBXC4,1004,9.68,4592
5960,12/01/2023,C,BBXS3,894,82.8,4547
5961,05/01/2023,C,REXT3,886,1.65,4615
5962,09/01/2023,V,BBXC4,460,8.88,4683
5963,17/01/2023,C,VAXE3,2750,78.55,4530
5964,08/01/2023,C,MGXU3,2315,45.79,4662
5965,11/01/2023,C,VAXE3,2906,53.2,4628
5966,30/01/2023,V,MGXU3,433,88.93,4639
5967,09/01/2023,V,ITXB4,2174,56,4658
5968,13/01/2023,C,REXT3,390,94.09,4532
5969,06/01/2023,V,ABXV3,3308,47.41,4633
5970,16/01/2023,C,VAXE3,320,86.84,4675
5971,24/01/2023,C,VAXE3,546,37.07,4598
5972,29/01/2023,C,PEXR4,2810,31.36,4539
5973,22/01/2023,C,BBXC4,3835,71.1,4605
5974,12/01/2023,V,VAXE3,3775,6.91,4643
5975,28/01/2023,C,ABXV3,1256,90.13,4691
5976,25/01/2023,C,REXT3,3415,28.28,4553
5977,18/01/2023,C,PEXR3,3483,90.98,4642
5978,14/01/2023,V,VAXE3,3447,35.26,4594
5979,22/01/2023,C,VAXE3,2893,36.15,4580
5980,13/01/2023,C,BBXS3,361,14.42,4618
5981,12/01/2023,C,PEXR3,1106,18.18,4591
5982,13/01/2023,C,ABXV3,2576,68.5,4658
5983,29/01/2023,V,GGXR4,589,68.87,4609
5984,02/01/2023,V,BBXS3,1866,24.38,4551
5985,01/01/2023,C,ABXV3,2736,31.79,4530
5986,06/01/2023,C,VAXE3,1979,66.96,4527
5987,11/01/2023,C,ABXV3,340,40.24,4645
5988,30/01/2023,C,BBXC4,592,66.89,4604
5989,07/01/2023,C,BBXC4,3367,61.43,4538
5990,25/01/2023,C,ITXB4,1882,48.03,4544
5991,28/01/2023,V,PEXR4,245,19.48,4513
5992,18/01/2023,V,VAXE3,2421,5.94,4578
5993,14/01/2023,V,PEXR3,2655,92.37,4530
5994,29/01/2023,V,REXT3,2115,40.21,4514
5995,01/01/2023,C,ITXB4,1919,43.01,4505
5996,23/01/2023,V,VAXE3,3102,85.27,4509
5997,20/01/2023,C,PEXR3,3593,66.04,4577
5998,22/01/2023,V,PEXR3,1045,54.79,4644
5999,15/01/2023,V,ITXB4,3153,84.21,4682
6000,08/01/2023,C,VAXE3,3387,95.45,4579
6001,06/01/2023,C,ABXV3,3992,48.76,4605
6002,02/01/2023,C,ABXV3,1650,13.04,4521
6003,31/01/2023,C,ITXB4,2683,72.9,4605
6004,24/01/2023,C,ABXV3,1928,16.07,4630
6005,02/01/2023,V,VAXE3,506,37.63,4509
6006,07/01/2023,C,ABXV3,3265,80.6,4653
6007,11/01/2023,V,MGXU3,367,11.26,4584
6008,14/01/2023,C,ABXV3,3637,94.33,4643
6009,14/01/2023,V,BBXS3,247,32.41,4668
6010,16/01/2023,V,REXT3,3128,95.56,4583
6011,27/01/2023,V,PEXR4,1035,41.12,4636
6012,17/01/2023,C,PEXR3,2319,35.97,4693
6013,06/01/2023,C,PEXR4,609,52.61,4634
6014,16/01/2023,V,REXT3,486,92.71,4528
6015,23/01/2023,C,GGXR4,3430,63.07,4510
6016,15/01/2023,V,BBXC4,1953,30.6,4510
6017,03/01/2023,C,MGXU3,3513,37.45,4628
6018,07/01/2023,C,BBXC4,726,52.62,4533
6019,30/01/2023,C,MGXU3,3222,12.44,4687
6020,28/01/2023,C,ABXV3,769,85.68,4656
6021,11/01/2023,V,REXT3,3736,46.14,4548
6022,02/01/2023,C,REXT3,1424,86.55,4609
6023,29/01/2023,C,PEXR3,666,31.11,4548
6024,04/01/2023,V,GGXR4,1268,97.83,4643
6025,11/01/2023,C,PEXR3,3718,65.81,4517
6026,29/01/2023,V,BBXS3,1768,30.57,4575
6027,07/01/2023,C,PEXR4,3797,36.43,4564
6028,16/01/2023,C,GGXR4,1563,30.34,4645
6029,04/01/2023,C,ITXB4,1698,61.35,4693
6030,28/01/2023,C,REXT3,1797,3.31,4536
6031,28/01/2023,C,BBXC4,3465,60.69,4530
6032,19/01/2023,V,ABXV3,2280,34.63,4553
6033,22/01/2023,C,ITXB4,3937,49.49,4667
6034,06/01/2023,C,ABXV3,3148,38.14,4555
6035,30/01/2023,C,BBXS3,3811,63.1,4567
6036,02/01/2023,V,ABXV3,3099,3.58,4624
6037,05/01/2023,C,GGXR4,3536,93.04,4608
6038,28/01/2023,C,GGXR4,2304,50.25,4533
6039,23/01/2023,C,BBXC4,1203,84.19,4597
6040,17/01/2023,C,ABXV3,3113,48.63,4631
6041,18/01/2023,V,MGXU3,1454,53.14,4696
6042,20/01/2023,C,PEXR3,346,43.35,4557
6043,08/01/2023,V,REXT3,3987,32.92,4691
6044,15/01/2023,V,BBXS3,3881,63.31,4509
6045,21/01/2023,V,ABXV3,689,5.34,4662
6046,04/01/2023,V,ITXB4,1569,82.95,4574
6047,04/01/2023,V,PEXR3,1655,50.77,4698
6048,21/01/2023,C,BBXC4,2012,97.11,4556
6049,29/01/2023,V,BBXS3,2327,74.58,4559
6050,08/01/2023,V,MGXU3,3609,11.85,4548
6051,12/01/2023,V,MGXU3,3231,46.26,4635
6052,05/01/2023,C,MGXU3,2710,12.86,4598
6053,15/01/2023,V,VAXE3,1465,40.79,4512
6054,10/01/2023,V,ITXB4,2226,96.97,4580
6055,19/01/2023,C,MGXU3,3294,47.76,4586
6056,27/01/2023,C,PEXR4,2411,60.65,4551
6057,28/01/2023,V,ABXV3,827,79.37,4527
6058,19/01/2023,V,VAXE3,1257,73.52,4516
6059,04/01/2023,C,BBXS3,1853,47.7,4668
6060,27/01/2023,C,BBXC4,2381,5.5,4688
6061,23/01/2023,C,GGXR4,3110,41.61,4643
6062,18/01/2023,C,BBXS3,2447,78.37,4694
6063,02/01/2023,C,MGXU3,1781,32.42,4504
6064,09/01/2023,V,ITXB4,2092,27.54,4686
6065,11/01/2023,C,PEXR3,3306,34.31,4608
6066,31/01/2023,V,ITXB4,2397,5.94,4638
6067,17/01/2023,C,BBXS3,2024,84.92,4581
6068,23/01/2023,V,PEXR4,1103,13.91,4634
6069,08/01/2023,V,MGXU3,317,27.05,4515
6070,13/01/2023,C,MGXU3,3974,58.93,4640
6071,02/01/2023,V,MGXU3,2059,34,4657
6072,29/01/2023,C,BBXS3,1052,84.65,4650
6073,07/01/2023,C,ABXV3,3166,65.87,4691
6074,05/01/2023,V,MGXU3,3751,61.25,4610
6075,02/01/2023,V,PEXR4,2957,30.99,4514
6076,14/01/2023,V,REXT3,3232,1.23,4545
6077,17/01/2023,V,ABXV3,1079,52.07,4672
6078,06/01/2023,V,PEXR3,427,65.24,4593
6079,06/01/2023,V,GGXR4,421,90.93,4536
6080,31/01/2023,V,GGXR4,1992,81.3,4697
6081,17/01/2023,C,GGXR4,3756,78.23,4631
6082,09/01/2023,C,GGXR4,1628,37.77,4563
6083,10/01/2023,V,ABXV3,2878,53.2,4640
6084,18/01/2023,V,BBXC4,1732,48.94,4698
6085,08/01/2023,V,ABXV3,2209,54.49,4656
6086,15/01/2023,V,GGXR4,597,46.27,4686
6087,27/01/2023,V,MGXU3,658,91.28,4596
6088,04/01/2023,V,BBXS3,1553,50.97,4641
6089,10/01/2023,C,ITXB4,3497,88.83,4523
6090,26/01/2023,C,REXT3,1243,2.89,4571
6091,28/01/2023,V,PEXR3,2114,21.65,4651
6092,09/01/2023,V,VAXE3,2122,19.96,4646
6093,16/01/2023,C,BBXS3,293,1.99,4619
6094,19/01/2023,C,ABXV3,2464,77.13,4662
6095,17/01/2023,C,ITXB4,3646,5.46,4543
6096,23/01/2023,V,GGXR4,2650,72.21,4557
6097,10/01/2023,V,PEXR4,2207,10.37,4606
6098,22/01/2023,C,VAXE3,1737,3.82,4559
6099,27/01/2023,V,BBXS3,418,28.44,4656
6100,12/01/2023,V,GGXR4,1935,97.85,4578
6101,09/01/2023,C,PEXR4,3186,95.48,4547
6102,04/01/2023,C,GGXR4,394,36.31,4619
6103,05/01/2023,V,GGXR4,1537,68.5,4595
6104,08/01/2023,V,PEXR3,1996,14.1,4673
6105,29/01/2023,C,ABXV3,1392,74.29,4646
6106,06/01/2023,V,GGXR4,2021,59.05,4539
6107,21/01/2023,C,MGXU3,3186,44.43,4662
6108,02/01/2023,C,REXT3,1356,76.98,4656
6109,01/01/2023,V,BBXS3,2911,65.42,4620
6110,28/01/2023,C,ITXB4,3704,45.97,4595
6111,02/01/2023,C,PEXR4,1174,6.02,4633
6112,13/01/2023,V,BBXS3,243,13.58,4688
6113,04/01/2023,V,REXT3,678,79.04,4535
6114,28/01/2023,C,PEXR3,3504,64.84,4525
6115,02/01/2023,C,MGXU3,2268,25.71,4612
6116,06/01/2023,C,ABXV3,1325,3.28,4635
6117,01/01/2023,V,BBXS3,3211,24.61,4608
6118,07/01/2023,V,ITXB4,3692,81.92,4560
6119,24/01/2023,C,ITXB4,3526,70.5,4584
6120,19/01/2023,C,PEXR4,2551,85.49,4676
6121,28/01/2023,V,BBXC4,1582,12.1,4596
6122,06/01/2023,V,ABXV3,314,32.39,4694
6123,05/01/2023,V,PEXR3,1249,22.52,4665
6124,05/01/2023,V,PEXR3,2717,24.6,4699
6125,08/01/2023,C,MGXU3,1702,36.72,4543
6126,16/01/2023,C,PEXR4,3580,14.48,4566
6127,05/01/2023,C,BBXS3,601,81.11,4585
6128,11/01/2023,C,ABXV3,544,85.19,4583
6129,12/01/2023,V,REXT3,3748,54.23,4621
6130,01/01/2023,V,BBXC4,3950,55.21,4511
6131,27/01/2023,C,ITXB4,868,88.3,4693
6132,18/01/2023,V,REXT3,2984,47.69,4668
6133,03/01/2023,C,ITXB4,3651,35.24,4692
6134,17/01/2023,V,PEXR3,2129,91.52,4511
6135,13/01/2023,V,BBXC4,2447,83.26,4505
6136,05/01/2023,C,ABXV3,3204,40.37,4566
6137,28/01/2023,V,ABXV3,3733,67.71,4522
6138,24/01/2023,C,GGXR4,724,37.54,4522
6139,12/01/2023,V,BBXC4,3982,72.09,4607
6140,25/01/2023,C,ITXB4,3830,93.88,4671
6141,17/01/2023,V,PEXR3,1053,99.28,4579
6142,17/01/2023,C,PEXR3,2944,13.74,4694
6143,26/01/2023,C,ABXV3,2284,82.99,4575
6144,05/01/2023,C,PEXR3,3435,41.3,4682
6145,16/01/2023,C,PEXR4,3711,93.31,4692
6146,07/01/2023,V,ITXB4,1714,6.52,4517
6147,28/01/2023,V,GGXR4,1287,37.37,4665
6148,11/01/2023,C,BBXS3,432,35.58,4649
6149,09/01/2023,C,ITXB4,3839,51.86,4605
6150,03/01/2023,C,ITXB4,2163,1.62,4662
6151,15/01/2023,V,BBXS3,3081,47.04,4503
6152,26/01/2023,C,PEXR3,2157,26.89,4601
6153,21/01/2023,C,PEXR3,1854,31.77,4529
6154,30/01/2023,C,REXT3,1509,40.39,4534
6155,07/01/2023,V,ITXB4,3995,83.2,4536
6156,26/01/2023,V,VAXE3,2715,62.53,4607
6157,22/01/2023,C,MGXU3,2788,12.23,4508
6158,22/01/2023,C,REXT3,2463,42.35,4650
6159,23/01/2023,V,VAXE3,3936,76.82,4684
6160,05/01/2023,V,MGXU3,1455,58.25,4634
6161,24/01/2023,C,GGXR4,1263,75.39,4509
6162,01/01/2023,C,MGXU3,2485,57.68,4633
6163,13/01/2023,C,ABXV3,1251,20.19,4589
6164,23/01/2023,V,VAXE3,2604,8.65,4663
6165,23/01/2023,C,BBXS3,2678,54.11,4656
6166,08/01/2023,V,MGXU3,1833,56.77,4519
6167,03/01/2023,V,REXT3,234,75.78,4551
6168,10/01/2023,V,BBXC4,2191,86.96,4578
6169,06/01/2023,C,REXT3,898,78.02,4574
6170,20/01/2023,C,MGXU3,2706,82.78,4600
6171,01/01/2023,C,ABXV3,1234,33.02,4667
6172,30/01/2023,V,PEXR3,2330,84.52,4640
6173,18/01/2023,V,MGXU3,3352,7.27,4507
6174,22/01/2023,C,PEXR3,3338,75.06,4668
6175,25/01/2023,V,ITXB4,1340,84.65,4651
6176,03/01/2023,V,BBXC4,2280,96.79,4657
6177,03/01/2023,V,ABXV3,1672,47.85,4673
6178,24/01/2023,V,ABXV3,1456,78.67,4537
6179,13/01/2023,V,GGXR4,2648,28.72,4561
6180,24/01/2023,C,VAXE3,3630,28.64,4581
6181,11/01/2023,V,VAXE3,2135,74.56,4654
6182,17/01/2023,C,PEXR3,3811,45.96,4690
6183,25/01/2023,C,MGXU3,347,33.77,4532
6184,01/01/2023,C,VAXE3,1427,52.05,4513
6185,10/01/2023,V,REXT3,711,6.61,4562
6186,25/01/2023,C,PEXR3,2353,60.85,4647
6187,20/01/2023,V,BBXC4,972,15.37,4693
6188,27/01/2023,C,REXT3,1984,93.29,4512
6189,02/01/2023,V,GGXR4,1776,6.76,4529
6190,10/01/2023,V,PEXR3,3375,19.18,4651
6191,06/01/2023,C,PEXR4,258,27.58,4613
6192,28/01/2023,V,PEXR4,1113,23.8,4626
6193,24/01/2023,C,VAXE3,430,58.16,4592
6194,30/01/2023,C,GGXR4,2370,12.28,4527
6195,24/01/2023,C,VAXE3,2410,16.93,4516
6196,08/01/2023,V,VAXE3,2211,40.04,4500
6197,27/01/2023,V,ABXV3,1536,91,4659
6198,26/01/2023,V,REXT3,3323,72.77,4666
6199,04/01/2023,C,PEXR3,599,85.63,4580
6200,31/01/2023,V,REXT3,1721,35.99,4527
6201,27/01/2023,C,REXT3,1322,28.18,4520
6202,10/01/2023,V,PEXR4,2738,49.85,4642
6203,28/01/2023,C,PEXR4,3176,53,4629
6204,12/01/2023,V,BBXC4,975,66.52,4559
6205,24/01/2023,C,ITXB4,772,65.05,4550
6206,07/01/2023,C,GGXR4,594,60.97,4618
6207,31/01/2023,V,BBXC4,2448,18.06,4648
6208,21/01/2023,C,PEXR3,2159,53.15,4615
6209,28/01/2023,V,VAXE3,3812,53.18,4637
6210,28/01/2023,C,MGXU3,1558,85.84,4633
6211,16/01/2023,C,VAXE3,885,13.12,4689
6212,21/01/2023,V,MGXU3,1175,32,4525
6213,01/01/2023,V,GGXR4,3458,13.07,4644
6214,23/01/2023,V,ABXV3,3948,47.63,4657
6215,17/01/2023,C,PEXR4,2962,82.14,4534
6216,30/01/2023,C,MGXU3,1094,28.87,4573
6217,30/01/2023,C,ABXV3,1980,22.35,4655
6218,04/01/2023,C,MGXU3,3466,66.58,4630
6219,05/01/2023,V,GGXR4,1735,1.48,4656
6220,22/01/2023,C,BBXS3,3968,91.7,4564
6221,10/01/2023,C,ITXB4,703,40.84,4580
6222,30/01/2023,V,ABXV3,1893,80.93,4593
6223,31/01/2023,V,MGXU3,257,78.64,4602
6224,19/01/2023,C,BBXC4,1166,57.29,4677
6225,06/01/2023,C,BBXC4,2290,53.64,4541
6226,27/01/2023,V,REXT3,3764,9.66,4595
6227,29/01/2023,V,MGXU3,1742,24.8,4602
6228,10/01/2023,V,BBXS3,825,93.43,4534
6229,21/01/2023,C,MGXU3,770,57.57,4506
6230,10/01/2023,C,GGXR4,2772,42.06,4506
6231,30/01/2023,C,BBXC4,587,4.24,4553
6232,30/01/2023,C,VAXE3,1992,72.52,4561
6233,11/01/2023,V,BBXS3,699,91.48,4511
6234,05/01/2023,C,PEXR4,769,90.18,4588
6235,20/01/2023,C,GGXR4,2150,97.9,4615
6236,23/01/2023,C,ITXB4,3040,24.15,4567
6237,13/01/2023,C,GGXR4,477,89.41,4616
6238,05/01/2023,V,ITXB4,3015,64.7,4527
6239,31/01/2023,C,ITXB4,497,84.45,4518
6240,26/01/2023,C,GGXR4,3760,43.08,4699
6241,16/01/2023,V,REXT3,3548,41.23,4553
6242,22/01/2023,C,VAXE3,2456,59.66,4632
6243,22/01/2023,V,ITXB4,1815,38.55,4629
6244,28/01/2023,V,PEXR3,3861,19.36,4650
6245,17/01/2023,V,MGXU3,2332,4.49,4517
6246,08/01/2023,V,REXT3,2726,94.03,4642
6247,19/01/2023,V,BBXC4,1297,8.18,4536
6248,24/01/2023,V,VAXE3,3924,10.97,4690
6249,05/01/2023,V,BBXC4,3050,27.59,4547
6250,18/01/2023,C,REXT3,1158,85.51,4697
6251,01/01/2023,C,VAXE3,3873,16.13,4599
6252,15/01/2023,V,PEXR4,1712,23.86,4583
6253,14/01/2023,C,GGXR4,1431,70.73,4565
6254,05/01/2023,C,ITXB4,274,91.37,4571
6255,13/01/2023,V,VAXE3,861,93.59,4501
6256,20/01/2023,V,REXT3,3072,46.7,4681
6257,02/01/2023,V,REXT3,2323,68.65,4594
6258,31/01/2023,C,GGXR4,1853,93.15,4505
6259,29/01/2023,V,ABXV3,2327,11.32,4572
6260,21/01/2023,V,BBXC4,651,54.83,4509
6261,01/01/2023,V,PEXR3,2494,34.61,4570
6262,13/01/2023,C,REXT3,1466,22.07,4668
6263,23/01/2023,C,VAXE3,1231,94.02,4663
6264,10/01/2023,V,REXT3,882,10.57,4685
6265,21/01/2023,C,PEXR4,813,79.05,4635
6266,08/01/2023,C,ABXV3,2536,39.05,4681
6267,02/01/2023,C,GGXR4,318,37.96,4568
6268,20/01/2023,V,BBXC4,2531,21.33,4611
6269,26/01/2023,V,PEXR3,1640,47.17,4596
6270,17/01/2023,C,PEXR3,3564,57.43,4522
6271,09/01/2023,C,BBXS3,460,37.9,4512
6272,17/01/2023,V,MGXU3,2608,55.1,4683
6273,27/01/2023,C,BBXC4,2811,79.57,4666
6274,02/01/2023,C,BBXS3,1617,56.84,4511
6275,29/01/2023,V,ITXB4,262,48.91,4565
6276,11/01/2023,V,GGXR4,1889,79.62,4502
6277,01/01/2023,V,MGXU3,3720,41.82,4518
6278,26/01/2023,C,REXT3,3839,57.72,4506
6279,25/01/2023,V,GGXR4,2476,51.24,4515
6280,20/01/2023,V,BBXS3,3206,57.06,4653
6281,31/01/2023,V,PEXR3,2309,98.92,4613
6282,28/01/2023,C,PEXR4,1461,13.27,4666
6283,28/01/2023,V,PEXR4,1417,63.28,4541
6284,27/01/2023,V,PEXR3,3255,69.51,4563
6285,01/01/2023,V,VAXE3,2541,23.37,4662
6286,07/01/2023,V,PEXR3,2517,78.82,4524
6287,09/01/2023,V,REXT3,403,99.23,4551
6288,29/01/2023,C,REXT3,267,97.56,4695
6289,15/01/2023,V,GGXR4,3551,94.03,4641
6290,23/01/2023,V,ITXB4,2721,49.65,4688
6291,13/01/2023,V,REXT3,559,52.94,4527
6292,05/01/2023,C,ABXV3,2266,93.69,4664
6293,30/01/2023,C,ITXB4,530,52.82,4509
6294,02/01/2023,V,MGXU3,3489,28.06,4564
6295,17/01/2023,V,GGXR4,1108,7.91,4683
6296,26/01/2023,V,ABXV3,1925,17.6,4640
6297,23/01/2023,C,ABXV3,1068,62.09,4523
6298,03/01/2023,V,REXT3,775,26.43,4698
6299,30/01/2023,C,GGXR4,2890,36.76,4569
6300,01/01/2023,C,MGXU3,3439,63.89,4590
6301,30/01/2023,V,MGXU3,2250,55.51,4628
6302,22/01/2023,C,ABXV3,2409,85.29,4680
6303,21/01/2023,C,ITXB4,2126,60.25,4648
6304,11/01/2023,V,VAXE3,3128,68.61,4580
6305,01/01/2023,C,MGXU3,541,46.05,4540
6306,06/01/2023,V,MGXU3,1108,58.47,4670
6307,11/01/2023,C,BBXS3,2543,41.73,4671
6308,04/01/2023,C,GGXR4,3456,12.33,4608
6309,31/01/2023,C,ABXV3,3654,41.9,4560
6310,25/01/2023,V,REXT3,2614,13.41,4553
6311,11/01/2023,C,BBXS3,2994,4.32,4518
6312,31/01/2023,C,ABXV3,2126,9.38,4642
6313,29/01/2023,V,ABXV3,3019,40.36,4545
6314,01/01/2023,V,PEXR3,2763,51.7,4674
6315,13/01/2023,C,VAXE3,1984,54.35,4649
6316,27/01/2023,V,GGXR4,876,20.78,4658
6317,08/01/2023,C,PEXR4,3691,56.23,4681
6318,19/01/2023,V,PEXR4,1618,22.95,4654
6319,01/01/2023,C,ITXB4,1984,84.63,4578
6320,06/01/2023,C,ITXB4,1939,99.67,4666
6321,23/01/2023,V,VAXE3,1975,37.27,4685
6322,27/01/2023,V,ITXB4,3694,38.84,4627
6323,27/01/2023,C,MGXU3,2623,24.74,4524
6324,26/01/2023,C,BBXS3,2562,95.96,4662
6325,27/01/2023,V,BBXC4,2848,2.93,4549
6326,27/01/2023,C,ABXV3,1836,41.65,4602
6327,10/01/2023,V,BBXC4,1920,2.72,4528
6328,17/01/2023,C,GGXR4,2964,49.96,4656
6329,08/01/2023,V,ITXB4,352,47.37,4583
6330,25/01/2023,V,ITXB4,1980,30.75,4679
6331,12/01/2023,V,MGXU3,664,14.97,4533
6332,20/01/2023,V,ABXV3,2788,13.83,4574
6333,19/01/2023,C,GGXR4,792,19.4,4691
6334,16/01/2023,V,PEXR3,2680,86.79,4679
6335,14/01/2023,C,PEXR3,798,99.98,4579
6336,01/01/2023,V,PEXR3,3543,12.07,4688
6337,30/01/2023,V,PEXR3,2977,50.46,4573
6338,09/01/2023,C,BBXS3,1931,93.12,4516
6339,18/01/2023,V,VAXE3,2556,21.9,4578
6340,18/01/2023,C,MGXU3,1275,62.35,4546
6341,19/01/2023,V,ITXB4,3616,35.53,4607
6342,28/01/2023,V,GGXR4,590,86.34,4698
6343,21/01/2023,V,REXT3,255,54.1,4689
6344,14/01/2023,C,ITXB4,780,80.07,4642
6345,04/01/2023,V,PEXR4,3369,44.77,4524
6346,05/01/2023,V,REXT3,2075,41,4639
6347,30/01/2023,V,BBXS3,2890,51.78,4673
6348,21/01/2023,V,PEXR3,1410,98.56,4589
6349,13/01/2023,V,ITXB4,1348,72.15,4669
6350,13/01/2023,V,ABXV3,3875,85.57,4579
6351,10/01/2023,V,MGXU3,1876,58.81,4513
6352,27/01/2023,V,MGXU3,3092,38.58,4623
6353,25/01/2023,C,VAXE3,2433,39.23,4675
6354,16/01/2023,V,REXT3,794,35.54,4658
6355,02/01/2023,V,PEXR4,1306,24.06,4660
6356,26/01/2023,V,BBXC4,2199,15.11,4555
6357,18/01/2023,C,PEXR4,3428,59.99,4510
6358,19/01/2023,C,PEXR4,3206,62.72,4540
6359,07/01/2023,C,GGXR4,3923,64.12,4585
6360,28/01/2023,C,MGXU3,2348,4.84,4692
6361,19/01/2023,C,ITXB4,2831,55.2,4696
6362,17/01/2023,V,PEXR3,3221,89.22,4569
6363,18/01/2023,V,REXT3,2946,62.41,4579
